0.004831, 0.986577
0.009740, 0.983221
0.024424, 0.953020
0.043651, 0.932886
0.081966, 0.869128
0.146634, 0.808725
0.275430, 0.731544
0.481162, 0.654362
0.882562, 0.560403
1.580028, 0.469799
2.829143, 0.372483
5.065766, 0.275168
8.850351, 0.194631
15.838136, 0.120805
28.331625, 0.063758
50.651498, 0.030201
90.533104, 0.006711
161.750778, 0.000000
