0.208044, 1.408451
0.208044, 13.380282
0.416089, 28.873239
0.416089, 44.366197
1.248266, 64.084507
2.080444, 78.873239
3.744799, 90.140845
5.201110, 100.000000
6.657420, 114.084507
8.737864, 119.718310
11.026352, 124.647887
13.106796, 133.802817
15.603329, 138.732394
16.643551, 148.591549
18.307906, 150.704225
20.388350, 160.563380
22.260749, 164.084507
22.884882, 169.718310
26.005548, 173.943662
28.710125, 185.915493
29.958391, 188.732394
31.206657, 195.070423
33.079057, 198.591549
36.199723, 201.408451
40.776699, 210.563380
43.897365, 211.971831
47.018031, 221.126761
49.722607, 226.056338
52.219140, 235.915493
59.084605, 245.774648
61.581137, 249.295775
65.117892, 250.000000
67.822469, 255.633803
71.567268, 256.338028
74.063800, 261.267606
76.976422, 264.084507
81.969487, 265.492958
88.210818, 278.873239
94.244105, 279.577465
97.156727, 281.690141
105.270458, 282.394366
111.927878, 291.549296
115.048544, 292.957746
116.088766, 296.478873
119.625520, 296.478873
125.242718, 301.408451
129.819695, 303.521127
133.148405, 304.225352
136.893204, 304.225352
