1.318257, 0.969799
2.324426, 0.953020
3.981072, 0.929530
5.981941, 0.906040
9.253708, 0.869128
14.524636, 0.815436
22.468752, 0.751678
34.256015, 0.674497
52.992026, 0.583893
80.792012, 0.489933
123.176062, 0.392617
187.795080, 0.291946
286.313684, 0.204698
436.515832, 0.127517
665.515071, 0.053691
