1919.99993148784,9092.6
2047.9999420786,8844.6
2175.99995266937,8700.6
2303.99996326014,8764.6
2431.99997385091,8367.6
2559.99998444167,8060.6
2687.99999503244,8045.6
2816.00000562321,7989.6
2944.00001621398,7720.6
3071.99979943107,7392.6
3199.99981002184,7473.6
3327.9998206126,7195.6
3455.99983120337,7151.6
3583.99984179414,6978.6
3711.99985238491,6976.6
3839.99986297567,6698.6
3967.99987356644,6622.6
4095.99988415721,6575.6
4223.99989474798,6359.6
4351.99990533874,6328.6
4479.99991592951,6074.6
4607.99992652028,6007.6
4735.99993711105,5762.6
4863.99994770181,5897.6
4991.99995829258,5673.6
5119.99996888335,5567.6
5247.99997947412,5515.6
5375.99999006488,5443.6
5504.00000065565,5178.6
5632.00001124642,5068.6
5760.00002183719,5095.6
5888.00003242795,5046.6
6016.00004301872,4964.6
6143.99959886214,4827.6
6271.9996094529,4805.6
6399.99962004367,4697.6
6527.99963063444,4516.6
6655.99964122521,4465.6
6783.99965181598,4436.6
6911.99966240674,4285.6
7039.99967299751,4104.6
7167.99968358828,4016.6
7295.99969417905,4053.6
7423.99970476981,4038.6
7551.99971536058,4022.6
7679.99972595135,3932.6
7808.00019128947,3807.6
7935.99974713288,3682.6
8064.000212471,3678.6
8191.99976831442,3595.6
8319.99932415783,3457.6
8447.99978949595,3363.6
8575.99934533937,3345.6
8703.99981067749,3228.6
8831.9993665209,3284.6
8959.99983185902,3219.6
9087.99938770244,3118.6
9215.99985304056,3051.6
9343.99940888397,2888.6
9471.99987422209,3014.6
9599.99943006551,2895.6
9727.99989540363,2863.6
9855.99945124704,2808.6
9983.99991658516,2708.6
10111.9994724286,2728.6
10239.9999377667,2701.6
10367.9994936101,2633.6
10495.9999589482,2545.6
10623.9995147916,2506.6
10751.9999801298,2404.6
10879.9995359732,2464.6
11008.0000013113,2408.6
11135.9995571547,2259.6
11264.0000224928,2299.6
11391.9995783363,2278.6
11520.0000436744,2192.6
11647.9995995178,2153.6
11776.0000648559,2213.6
11903.9996206993,2112.6
12032.0000860374,2138.6
12159.9996418809,2010.6
12287.9991977243,1957.6
12415.9996630624,2054.6
12543.9992189058,1976.6
12671.9996842439,1810.6
12799.9992400873,1857.6
12927.9997054255,1845.6
13055.9992612689,1850.6
13183.999726607,1760.6
13311.9992824504,1791.6
13439.9997477885,1635.6
13567.999303632,1713.6
13695.9997689701,1648.6
13823.9993248135,1598.6
13951.9997901516,1675.6
14079.999345995,1614.6
14207.9998113331,1523.6
14335.9993671766,1547.6
14463.9998325147,1474.6
14591.9993883581,1412.6
14719.9998536962,1395.6
14847.9994095396,1390.6
14975.9998748777,1418.6
15103.9994307212,1326.6
15231.9998960593,1318.6
15359.9994519027,1323.6
15487.9999172408,1330.6
15616.0003825789,1281.6
15743.9990289276,1290.6
15871.9994942658,1239.6
15999.9999596039,1272.6
16128.000424942,1206.6
16255.9990712907,1225.6
16383.9995366288,1225.6
16512.000001967,1181.6
16639.9986483157,1154.6
16767.9991136538,1107.6
16895.9995789919,1092.6
17024.00004433,1075.6
17151.9986906787,1101.6
17279.9991560169,1011.6
17407.999621355,996.6
17536.0000866931,934.6
17663.9987330418,1000.6
17791.9991983799,928.6
17919.999663718,996.6
18048.0001290562,889.6
18175.9987754049,943.6
18303.999240743,886.6
18431.9997060811,943.6
18560.0001714192,880.6
18687.9988177679,874.6
18815.9992831061,914.6
18943.9997484442,887.6
19072.0002137823,811.6
19199.998860131,787.6
19327.9993254691,778.6
19455.9997908073,772.6
19584.0002561454,826.6
19711.9989024941,740.6
19839.9993678322,783.6
19967.9998331703,748.6
20096.0002985084,744.6
20223.9989448572,666.6
20351.9994101953,712.6
20479.9998755334,676.6
20607.9985218821,667.6
20735.9989872202,718.6
20863.9994525583,654.6
20991.9999178965,660.6
21119.9985642452,614.6
21247.9990295833,611.6
21375.9994949214,603.6
21503.9999602595,626.6
21631.9986066082,649.6
21759.9990719464,536.6
21887.9995372845,567.6
22016.0000026226,586.6
22143.9986489713,524.6
22271.9991143094,632.6
22399.9995796476,571.6
22528.0000449857,539.6
22655.9986913344,535.6
22783.9991566725,540.6
22911.9996220106,522.6
23040.0000873487,535.6
23167.9987336975,519.6
23295.9991990356,493.6
23423.9996643737,481.6
23552.0001297118,493.6
23679.9987760605,472.6
23807.9992413986,445.6
23935.9997067368,464.6
24064.0001720749,480.6
24191.9988184236,475.6
24319.9992837617,412.6
24447.9997490998,469.6
24575.9983954486,433.6
24703.9988607867,432.6
24831.9993261248,453.6
24959.9997914629,396.6
25087.9984378116,435.6
25215.9989031497,398.6
25343.9993684879,405.6
25471.999833826,372.6
25599.9984801747,392.6
25727.9989455128,398.6
25855.9994108509,380.6
25983.999876189,381.6
26111.9985225378,376.6
26239.9989878759,392.6
26367.999453214,354.6
26495.9999185521,344.6
26623.9985649008,366.6
26751.9990302389,324.6
26879.9994955771,307.6
27007.9999609152,352.6
27135.9986072639,328.6
27263.999072602,318.6
27391.9995379401,323.6
27520.0000032783,294.6
27647.998649627,300.6
27775.9991149651,287.6
27903.9995803032,329.6
28032.0000456413,321.6
28159.99869199,302.6
28287.9991573282,284.6
28415.9996226663,284.6
28544.0000880044,284.6
28671.9987343531,264.6
28799.9991996912,265.6
28927.9996650293,238.6
29055.9983113781,254.6
29183.9987767162,282.6
29311.9992420543,278.6
29439.9997073924,241.6
29567.9983537411,240.6
29695.9988190793,217.6
29823.9992844174,273.6
29951.9997497555,228.6
30079.9983961042,235.6
30207.9988614423,211.6
30335.9993267804,241.6
30463.9997921186,220.6
30592.0002574567,246.6
30719.9989038054,234.6
30847.9975501541,241.6
30975.9998344816,207.6
31103.9984808303,219.6
31232.0007651579,229.6
31359.9994115066,213.6
31487.9980578553,199.6
31616.0003421828,212.6
31743.9989885315,200.6
31871.9976348802,211.6
31999.9999192078,189.6
32127.9985655565,187.6
32256.000849884,222.6
32383.9994962327,204.6
32511.9981425814,199.6
32640.000426909,188.6
32767.9990732577,203.6
32895.9977196064,202.6
33024.0000039339,154.6
33151.9986502826,191.6
33279.9972966313,172.6
33407.9995809589,180.6
33535.9982273076,155.6
33664.0005116351,168.6
33791.9991579838,155.6
33919.9978043325,151.6
34048.00008866,130.6
34175.9987350088,166.6
34303.9973813575,138.6
34431.999665685,145.6
34559.9983120337,168.6
34688.0005963612,161.6
34815.99924271,172.6
34943.9978890587,149.6
35072.0001733862,172.6
35199.9988197349,163.6
35327.9974660836,150.6
35455.9997504111,134.6
35583.9983967599,148.6
35712.0006810874,136.6
35839.9993274361,166.6
35967.9979737848,140.6
36096.0002581123,137.6
36223.998904461,130.6
36351.9975508098,132.6
36479.9998351373,133.6
36607.998481486,107.6
36736.0007658135,142.6
36863.9994121622,137.6
36991.9980585109,121.6
37120.0003428385,127.6
37247.9989891872,109.6
37375.9976355359,113.6
37503.9999198634,114.6
37631.9985662121,117.6
37759.9972125608,117.6
37887.9994968884,100.6
38015.9981432371,111.6
38144.0004275646,122.6
38271.9990739133,117.6
38399.997720262,137.6
38528.0000045896,102.6
38655.9986509383,109.6
38783.997297287,87.6
38911.9995816145,110.6
39039.9982279632,105.6
39168.0005122907,84.6
39295.9991586395,105.6
39423.9978049882,110.6
39552.0000893157,106.6
39679.9987356644,79.6
39807.9973820131,108.6
39935.9996663406,89.6
40063.9983126894,95.6
40192.0005970169,91.6
40319.9992433656,98.6
40447.9978897143,89.6
40576.0001740418,96.6
40703.9988203906,84.6
40831.9974667393,85.6
40959.9997510668,95.6
41087.9983974155,74.6
41215.9970437642,88.6
41343.9993280917,64.6
41471.9979744405,76.6
41600.000258768,76.6
41727.9989051167,62.6
41855.9975514654,78.6
41983.9998357929,84.6
42111.9984821416,66.6
42239.9971284904,72.6
42367.9994128179,90.6
42495.9980591666,67.6
42624.0003434941,71.6
42751.9989898428,70.6
42879.9976361915,79.6
43007.9999205191,61.6
43135.9985668678,75.6
43263.9972132165,68.6
43391.999497544,76.6
43519.9981438927,70.6
43648.0004282203,61.6
43775.999074569,79.6
43903.9977209177,67.6
44032.0000052452,63.6
44159.9986515939,58.6
44287.9972979426,71.6
44415.9995822702,64.6
44543.9982286189,60.6
44672.0005129464,64.6
44799.9991592951,66.6
44927.9978056438,76.6
45056.0000899713,48.6
45183.9987363201,63.6
45311.9973826688,63.6
45439.9996669963,45.6
45567.998313345,50.6
45695.9969596937,57.6
45823.9992440213,62.6
45951.99789037,68.6
46080.0001746975,65.6
46207.9988210462,55.6
46335.9974673949,55.6
46463.9997517224,54.6
46591.9983980712,67.6
46719.9970444199,52.6
46847.9993287474,55.6
46975.9979750961,55.6
47104.0002594236,49.6
47231.9989057723,45.6
47359.9975521211,38.6
47487.9998364486,41.6
47615.9984827973,47.6
47743.997129146,59.6
47871.9994134735,32.6
47999.9980598222,47.6
48128.0003441498,47.6
48255.9989904985,59.6
48383.9976368472,50.6
48511.9999211747,49.6
48639.9985675234,51.6
48767.9972138721,46.6
48895.9994981997,46.6
49023.9981445484,52.6
49151.9967908971,50.6
49279.9990752246,32.6
49407.9977215733,34.6
49536.0000059009,54.6
49663.9986522496,37.6
49791.9972985983,37.6
49919.9995829258,51.6
50047.9982292745,35.6
50175.9968756232,34.6
50303.9991599508,44.6
50431.9978062995,40.6
50560.000090627,31.6
50687.9987369757,40.6
50815.9973833244,36.6
50943.9996676519,35.6
51071.9983140007,49.6
51199.9969603494,34.6
51327.9992446769,32.6
51455.9978910256,33.6
51584.0001753531,35.6
51711.9988217019,26.6
51839.9974680506,32.6
51967.9997523781,36.6
52095.9983987268,33.6
52223.9970450755,24.6
52351.999329403,33.6
52479.9979757518,37.6
52608.0002600793,30.6
52735.998906428,40.6
52863.9975527767,24.6
52991.9998371042,24.6
53119.9984834529,34.6
53247.9971298017,33.6
53375.9994141292,35.6
53503.9980604779,28.6
53631.9967068266,23.6
53759.9989911541,16.6
53887.9976375028,25.6
54015.9999218304,27.6
54143.9985681791,33.6
54271.9972145278,31.6
54399.9994988553,33.6
54527.998145204,36.6
54655.9967915528,25.6
54783.9990758803,17.6
54911.997722229,25.6
55040.0000065565,23.6
55167.9986529052,28.6
55295.9972992539,27.6
55423.9995835815,28.6
55551.9982299302,24.6
55679.9968762789,28.6
55807.9991606064,17.6
55935.9978069551,19.6
56064.0000912826,22.6
56191.9987376314,27.6
56319.9973839801,32.6
56447.9996683076,30.6
56575.9983146563,20.6
56703.996961005,19.6
56831.9992453326,21.6
56959.9978916813,18.6
57088.0001760088,22.6
57215.9988223575,24.6
57343.9974687062,29.6
57471.9997530337,32.6
57599.9983993825,26.6
57727.9970457312,22.6
57855.9993300587,32.6
57983.9979764074,19.6
58111.9966227561,20.6
58239.9989070836,21.6
58367.9975534324,24.6
58495.9998377599,19.6
58623.9984841086,22.6
58751.9971304573,20.6
58879.9994147848,22.6
59007.9980611335,20.6
59135.9967074823,21.6
59263.9989918098,22.6
59391.9976381585,23.6
59519.999922486,20.6
59647.9985688347,17.6
59775.9972151834,12.6
59903.999499511,19.6
60031.9981458597,27.6
60159.9967922084,17.6
60287.9990765359,18.6
60415.9977228846,13.6
60544.0000072122,13.6
60671.9986535609,16.6
60799.9972999096,17.6
60927.9995842371,21.6
61056.0018685646,15.6
61184.0005149133,21.6
