Elapsed Time (s),n2dRaw,t,n2d
46257.4047214985,252856437638192,,
46258.8384382725,257296868308501,,
46260.2732350826,256150266353634,,
46261.6745154858,255539355067753,,
46263.0192430019,253663106520330,,
46264.4207053185,252081536297703,,
46265.7786715031,252060428448394,,
46267.157654047,251098053712766,,
46268.6490089893,251141707529526,,
46270.1330723763,255650212740919,,
46271.5011837483,261201329111338,,
46272.869199276,256581392325137,,
46274.2205877304,256980645163887,,
46275.5818333626,257243464349853,,
46276.9398694038,257168875136440,,
46278.3924496174,252224265409871,,
46279.8094856739,247846260364051,,
46281.2875235081,248363887825822,,
46282.6790173054,246833706234144,,
46284.1137645245,244548170374438,,
46285.4585781097,243378090195359,,
46286.8098921776,250139466642023,,
46288.1847481728,257190207812370,,
46289.6373393536,257376993997751,,
46291.0808551312,257737167395887,,
46292.5056004524,247945893261306,,
46293.9571311474,248421994426792,,
46295.408500433,251464363323469,,
46296.7764875889,256416376684825,,
46298.2213456631,256988855526743,,
46299.5560817719,251132942403115,,
46300.9307181835,251430948352566,,
46302.2921066284,253682385840512,,
46303.7169368267,255762019202939,,
46305.1016170979,253733119773125,,
46306.6132290363,254000450304258,,
46308.0385754109,255392168232722,,
46309.482544899,254692951885445,,
46310.884074688,248402628899152,,
46312.2587544918,245843310592901,,
46313.6434807777,254635146699734,,
46315.0048263073,261374282893626,,
46316.3394911289,261100994943842,,
46317.6817660332,260174130779120,,
46319.1321644783,255289411455736,,
46320.75025177,257768761134798,,
46322.1355082989,267406069299893,,
46323.586943388,271813479220977,,
46324.9214818478,266979640615457,,
46326.2829360962,259440158397897,,
46327.6576106548,255588705197486,,
46329.0264294148,256962512192765,,
46330.3935730457,265267301258228,,
46331.8117380142,267597255152803,,
46333.2300167084,259591534436633,,
46334.6812727451,252060219274344,,
46336.0993974209,247239646080024,,
46337.5341656208,250452172979514,,
46338.8854913712,253525661428054,,
46340.2535195351,255442195983407,,
46341.6549701691,255556788300316,,
46343.0899717808,252798156556400,,
46344.4846475124,254665354245047,,
46345.9025187492,259845160449433,,
46347.3874034882,260750791283742,,
46348.7956440449,257004955265638,,
46350.2402470112,255729935320828,,
46351.6316862106,258001861612829,,
46353.0330085754,260604567424292,,
46354.3944694996,256328116361074,,
46355.785856247,251102903554198,,
46357.1539463997,248493188891230,,
46358.6153161526,248203250665567,,
46360.0000574589,248904470906664,,
46361.4348921776,256814958805285,,
46362.9030666351,256757839509130,,
46364.377825737,247580936408182,,
46365.8136718273,242417099180722,,
46367.2648646832,244303351724483,,
46368.6654970646,250109343363957,,
46370.1165263653,255284809704850,,
46371.4849729538,259651078610563,,
46372.9697494507,252947249563952,,
46374.3878774643,253183694812662,,
46375.7392776012,257302187236424,,
46377.0738730431,259716757667200,,
46378.492058754,259350466456413,,
46379.8266296387,257078335098816,,
46381.2215440273,258952141688762,,
46382.5894036293,262227451639415,,
46384.0409891605,258878232780444,,
46385.4488239288,254753399804847,,
46386.8670623303,255663567061813,,
46388.2851541042,256475051670653,,
46389.5864844322,254689513835578,,
46390.9379293919,252412126064785,,
46392.316016674,249752934217757,,
46393.640566349,251075596903254,,
46395.0086028576,251701963675977,,
46396.4033417702,255411940057440,,
46397.838105917,257398140043528,,
46399.2961382866,260214439217068,,
46400.7242965698,259866039246978,,
46402.1424701214,255435170719561,,
46403.4838061333,255638119169240,,
46404.8952081204,254630472882893,,
46406.2699980736,256917393794678,,
46407.6647486687,252718345358148,,
46409.2162120342,246579741190214,,
46410.5920743942,245277263151245,,
46412.0092127323,245698552511023,,
46413.3946752548,252128630370544,,
46414.871888876,255114563349156,,
46416.2968585491,253061446344252,,
46417.6481192112,255658315226284,,
46418.9993927479,257169789668566,,
46420.3840968609,258595407607034,,
46421.7188904286,256304291245802,,
46423.0876586437,253555225920853,,
46424.4715261459,252369495581668,,
46425.9064598084,257556452624643,,
46427.2919557095,260785598971186,,
46428.7526218891,262826853793348,,
46430.2106842995,265713460600196,,
46431.6455538273,264064537835313,,
46432.9901032448,262390110503970,,
46434.3749132156,265229770222602,,
46435.6995193958,261552769703193,,
46437.0942630768,252134178249762,,
46438.6025278568,252513633961240,,
46440.1141779423,257371522236213,,
46441.5888886452,257345887768388,,
46443.1004226208,253635186010967,,
46444.4917299748,248123604722445,,
46445.9273040295,251351236550949,,
46447.344656229,254861584072396,,
46448.7960891724,255453994550794,,
46450.2976853848,252783827374144,,
46451.7991149426,251288796951249,,
46453.2172410488,251794544555961,,
46454.7456958294,252232341970012,,
46456.1535351276,254024294944968,,
46457.6049153805,251215669088043,,
46459.0738739967,251260775167787,,
46460.5412461758,256983192672700,,
46461.9767868519,258388381820149,,
46463.4540836811,253156310294582,,
46464.8722186089,251421572466477,,
46466.3471038342,,,
46467.9161117077,247140944166675,,
46469.4677143097,256611991394689,,
46470.9015345573,256990215613323,,
46472.3864290714,251166839981338,,
46473.814508915,252383661415936,,
46475.2560162544,253429025187182,,
46476.757499218,253015652683047,,
46478.1922898293,258403385995222,,
46479.660482645,256984886717421,,
46481.1631388664,252469346163260,,
46482.6143176556,256988756555691,,
46484.0481188297,261725305851793,,
46485.5096790791,258920838516720,,
46487.011172533,250663545680629,,
46488.4693338871,248228300930734,,
46490.0038330555,250429756978810,,
46491.4723358154,251478333196643,,
46492.9404470921,254303834034984,,
46494.4097361565,258006478727386,,
46495.9034216404,263444075731114,,
46497.3949728012,260576390798489,,
46498.8464095593,251424262146920,,
46500.2979817391,251482331756096,,
46501.7992832661,252386666571456,,
46503.2341752052,251643728270607,,
46504.6621553898,247819634967803,,
46506.1544923782,249385205071396,,
46507.6163058281,249093390949769,,
46509.1234138012,246932779126133,,
46510.5589604378,251437933796937,,
46512.0599002838,251810839679326,,
46513.4611558914,249783258271185,,
46515.0295865536,247048906436357,,
46516.414139986,256582069154831,,
46517.8997437954,259247403907838,,
46519.3270778656,261870881554810,,
46520.8527064323,261334972998744,,
46522.3043723106,260357927878230,,
46523.7713923454,260916435332141,,
46525.2995855808,255042418274625,,
46526.7511935234,252877339840415,,
46528.2593569756,253561138527502,,
46529.727615118,255268024492528,,
46531.2121813297,247986246280256,,
46532.6405754089,251230952214290,,
46534.1319770813,256345122434728,,
46535.5665838718,259574055104517,,
46537.0014948845,259481314784232,,
46538.4629456997,258445567717485,,
46539.9476292133,252103335278933,,
46541.4225854874,250586150498530,,
46542.9016163349,250822405270238,,
46544.4089581966,246710724227722,,
46545.9708194733,250391052727223,,
46547.4685850144,258760312733317,,
46549.0302505493,264386375967840,,
46550.5083768368,260187415005242,,
46552.0166394711,256851185683901,,
46553.6360127926,255987119904808,,
46555.0696051121,254044424855753,,
46556.5276150704,255732315062228,,
46558.0058143139,252735001354358,,
46559.4572458267,249442325859535,,
46560.9688649178,248392307115541,,
46562.4104306698,254064007666465,,
46563.9781622887,264330806864887,,
46565.4468328953,266112830136886,,
46567.0145385265,262894850854998,,
46568.4666152001,260892990787544,,
46570.104293108,265406095014210,,
46571.7252902985,268276464212383,,
46573.3053402901,262010001881446,,
46574.7661888599,258306642829303,,
46576.307929039,257661723789343,,
46577.8698086739,256551127360832,,
46579.3285098076,260957686494535,,
46580.8624558449,259359142034875,,
46582.3815646172,254139370065873,,
46583.8653283119,255237128550509,,
46585.5025691986,258636561078982,,
46587.1349112988,254657998858638,,
46588.6367480755,252798281812515,,
46590.2242870331,254461089597776,,
46591.7065577507,251967258809800,,
46593.2934980393,257764134683498,,
46594.7773873806,261542300827344,,
46596.4108145237,259215685152959,,
46597.812623024,262942749378106,,
46599.3241093159,263632026356378,,
46600.8164782524,262386349609383,,
46602.4181230068,260802254930247,,
46603.8197960854,256906840462315,,
46605.3535468578,249265440213206,,
46606.8550088406,251994866423851,,
46608.3898198605,258167331473036,,
46609.8179290295,255319650442793,,
46611.4599092007,254644133577657,,
46612.8377635479,259560451739614,,
46614.313397646,266853352011316,,
46615.7150998116,268375477015422,,
46617.2086899281,258998996963542,,
46618.8193941116,254887248384825,,
46620.2118496895,255080563573633,,
46621.6465156078,258233865865426,,
46623.0547008514,253021552989294,,
46624.466365099,248281162551646,,
46625.8740243912,253595764003866,,
46627.3523628712,261774059249072,,
46628.7769901753,260526386364352,,
46630.2626888752,256055425978967,,
46631.6630814076,259135052045433,,
46633.1647350788,262585292707445,,
46634.5427622795,262659799929973,,
46635.9775123596,259415664831954,,
46637.4532895088,256503420679312,,
46638.8872306347,259434544402206,,
46640.3061347008,261008078199986,,
46641.7735185623,257055782622137,,
46643.1915266514,254287104632307,,
46644.6430017948,258857752427596,,
46646.0543243885,257861675137904,,
46647.5893728733,255263389043127,,
46649.0139801502,259346214413902,,
46650.415394783,257697661003989,,
46651.783456564,252115948303447,,
46653.2683060169,255044142143947,,
46654.6463627815,259262372207583,,
46656.1212699413,260065786692195,,
46657.5225920677,255292873116987,,
46658.9674613476,248665508936035,,
46660.3756668568,252896741459235,,
46661.7868561745,259397337810479,,
46663.2216129303,254366800718975,,
46664.5796790123,252551757143999,,
46666.0144152641,257978162325563,,
46667.4825749397,262457229260516,,
46668.8840761185,266803021475488,,
46670.3620738983,262063697373132,,
46672.0200469494,255121450577083,,
46673.449349165,250869740407925,,
46674.8666613102,255555724751163,,
46676.2580292225,256802462875003,,
46677.6362903118,256467180164162,,
46678.9776995182,256256842160924,,
46680.3622205257,257616402534105,,
46681.6969943047,259527068961119,,
46683.1149859428,256241208519030,,
46684.483979702,255820704190083,,
46685.9178562164,256244908876716,,
46687.3692278862,258178068634133,,
46688.7880988121,256707744513558,,
46690.2386426926,250338069790526,,
46691.666946888,247333491844735,,
46693.0683512688,250214539609226,,
46694.5097799301,258413100863751,,
46695.8712174892,267879121202440,,
46697.2631139755,271647793657153,,
46698.5739431381,264649148797641,,
46699.9652798176,258470228452231,,
46701.2999722958,259636076734639,,
46702.7514536381,263564548089666,,
46704.1294093132,263399201342876,,
46705.6309685707,257705099881749,,
46707.0726134777,251405856435427,,
46708.5250813961,250784024686649,,
46709.9686734676,250486882225122,,
46711.3700592518,253697748727954,,
46712.8115715981,257318475845464,,
46714.2404603958,258962113185784,,
46715.6242949963,261161666874318,,
46717.065762043,260224390176634,,
46718.4338374138,265771059599165,,
46719.7952115536,268535419345910,,
46721.1708350182,262755183263571,,
46722.6221964359,257676940426670,,
46724.0236198902,256241516911284,,
46725.5251259804,256075907928026,,
46726.9690766335,255192902550231,,
46728.4268083572,254564093801574,,
46729.8220233917,256833293160153,,
46731.2634637356,250541904627775,,
46732.6581895351,248140352209580,,
46734.0829179287,246724599266132,,
46735.5185320377,252903895769212,,
46736.9290349484,258059215756728,,
46738.2804524899,257796320568364,,
46739.6217930317,260350831980820,,
46740.9565775395,264251314606601,,
46742.3678531647,263405606125722,,
46743.7526140213,262155381494612,,
46745.1540443897,265901126057284,,
46746.62302351,264674430450420,,
46748.0302805901,262603811339892,,
46749.4758834839,256540535963389,,
46750.8930802345,248893234022132,,
46752.2277297974,245696844168116,,
46753.619175911,245985893566866,,
46754.947180748,249318268755410,,
46756.2886860371,255072258359242,,
46757.6732213497,259733678672009,,
46759.091334343,254938858095518,,
46760.5263726711,249102043405316,,
46761.9777164459,251772384490932,,
46763.4390687943,257794926870929,,
46764.890512228,256487598041484,,
46766.3922092915,258611040991553,,
46767.8269474506,261623643260068,,
46769.3024232388,260126185674384,,
46770.6697981358,254118148118323,,
46772.0978829861,252528793531119,,
46773.5058848858,258704336167394,,
46774.9006369114,264508993061461,,
46776.2920482159,262736418692582,,
46777.6601359844,264527693753993,,
46779.0282344818,266105412966998,,
46780.4473557472,260149184897450,,
46781.8584141731,254144882646884,,
46783.2825629711,249024540612590,,
46784.6838188171,252583791625700,,
46786.1530888081,258670840281082,,
46787.5800426006,258628512671440,,
46789.0315279961,255344708648470,,
46790.422829628,258568530620495,,
46791.7843008041,253327573697768,,
46793.1256296635,250042555641608,,
46794.4936995506,256532861579438,,
46795.8459424973,256723452446365,,
46797.2975976467,254502421917370,,
46798.6812303066,255982560583007,,
46800.1261503697,255316987373494,,
46801.5107352734,254635472165179,,
46802.9288749695,258486668690703,,
46804.3301954269,262334595329452,,
46805.8392107487,267551949154508,,
46807.249724865,270496299020165,,
46808.6344485283,269437597604938,,
46809.9758207798,264951848969222,,
46811.3038840294,257246767937366,,
46812.6719446182,255848965569036,,
46814.0465755463,254195122810130,,
46815.4815104008,250923121037493,,
46816.8661494255,251222676023369,,
46818.2350747585,257389917361417,,
46819.636715889,263552382010348,,
46821.0302755833,260691825653216,,
46822.449242115,256100758456044,,
46823.8397696018,246170979979157,,
46825.2511911392,245676197648496,,
46826.6093659401,255587886915233,,
46828.0040011406,258143755941481,,
46829.495486021,253782623021336,,
46830.9314544201,248663781220002,,
46832.364972353,249431045521829,,
46833.7839457989,246220563355343,,
46835.244610548,248372421733407,,
46836.6461377144,253800725257937,,
46838.0542085171,251372669366691,,
46839.4888219833,251606653055296,,
46840.8843603134,253426681422426,,
46842.3258779049,252481855123065,,
46843.7531979084,252667792025802,,
46845.2281017304,254845085567152,,
46846.6397857666,251551478072691,,
46848.3096299172,247495183175935,,
46849.7257640362,251558887947234,,
46851.2440202236,251900381635309,,
46852.7021861076,246868242861001,,
46854.1637291908,247485907696839,,
46855.615060091,247935340700337,,
46857.0740098953,253680505936827,,
46858.6352424622,260074834846443,,
46860.0361287594,258921732590901,,
46861.4376523495,258487077099251,,
46862.8890397549,258701159292660,,
46864.3146626949,259209603230280,,
46865.8161776066,256586129371623,,
46867.2601363659,255791584065901,,
46868.634790659,251359084900520,,
46870.0462844372,252078965950285,,
46871.3875596523,255733635815936,,
46872.7657353878,255159764632677,,
46874.1504032612,251528180000860,,
46875.6351163387,250822286040748,,
46877.0608048439,255072741483893,,
46878.4949576855,251552553801172,,
46879.8794379234,249829600698881,,
46881.3477745056,253995335134083,,
46882.7424702644,251226095136696,,
46884.100376606,252323838707342,,
46885.5018699169,260279857755474,,
46886.8964736462,264838793704505,,
46888.3555488586,266126474520559,,
46889.8570904732,263321023384972,,
46891.2409846783,258852292031993,,
46892.6588213444,258680797326533,,
46894.0937318802,260579309134775,,
46895.5886688232,261526290577407,,
46896.9966645241,256444490960516,,
46898.441536665,257256430653364,,
46899.8329515457,264099537455820,,
46901.1776103973,266064998749933,,
46902.5357456207,263696555144195,,
46903.8802170754,262665742053758,,
46905.2817704678,261056675462152,,
46906.6496994495,256281733679013,,
46908.0679461956,252935245926444,,
46909.4425890446,258575499437067,,
46910.8705470562,259096055228886,,
46912.2786543369,250706479380716,,
46913.7477722168,254715393230131,,
46915.1981666088,262692204542160,,
46916.6597342491,260540573203902,,
46918.0444715023,254565121643755,,
46919.4527647495,254325524614700,,
46920.7872781754,255292165642920,,
46922.1386187077,253414701970593,,
46923.5734694004,254664409009075,,
46925.0427942276,258020957166340,,
46926.4596056938,259954825836126,,
46927.9778125286,,,
46929.3471002579,257942313927896,,
46930.7474784851,255320192155728,,
46932.0921993256,256029859939407,,
46933.4499940872,259908116922195,,
46934.8179953098,259849101625611,,
46936.3191764355,254780293268296,,
46937.7484378815,252638735946510,,
46939.1898913384,250649144959792,,
46940.5913743973,256764407560040,,
46941.9855151177,259100915573856,,
46943.3866055012,256949662726959,,
46944.9615254402,249338503432844,,
46946.4132127762,246608207964095,,
46947.8645560741,254065348405859,,
46949.3593306542,258997825278004,,
46950.827657938,256924862517702,,
46952.2456088066,253980050628077,,
46953.5866212845,250075785816662,,
46954.988615036,250839632347771,,
46956.3397226334,249445920183655,,
46957.6677420139,251093203504523,,
46959.0253794193,251305677321813,,
46960.4438407421,251193078865134,,
46961.8718845844,257335918604531,,
46963.3133413792,256222818032594,,
46964.7647948265,256582157086706,,
46966.2492949963,263460246119858,,
46967.6844470501,259506212638822,,
46969.0124895573,254466793383142,,
46970.3871905804,254098469292131,,
46971.7319710255,258694163802211,,
46973.1166067123,260574074155703,,
46974.601467371,253492783378380,,
46975.9870796204,252881517267462,,
46977.4442067146,259670200023420,,
46978.8623845577,263362969637839,,
46980.3237805367,260831342443844,,
46981.7151858807,257437242519432,,
46983.0999073982,254986095581074,,
46984.5012652874,251639751353531,,
46985.8526630402,245890321897529,,
46987.2473785877,246849378192035,,
46988.6888992786,250700330836336,,
46990.1169242859,253282705424343,,
46991.5351438522,251451987266769,,
46992.9198541641,247375052489126,,
46994.4276299477,253428479825198,,
46995.7960183621,254895028402881,,
46997.2149424553,253098174473862,,
46998.615480423,258585191328255,,
46999.9836542606,260673270262879,,
47001.3515672684,258227139959112,,
47002.7130155563,260630629682398,,
47004.064453125,262200553910453,,
47005.4891521931,260964344151170,,
47006.8906371594,255974811828024,,
47008.3921146393,254335562955279,,
47009.8434939385,253995301577673,,
47011.2549321652,257557322935620,,
47012.6463465691,264758131811722,,
47014.10785079,262153183975665,,
47015.499250412,255463948589735,,
47016.9173612595,251111613887664,,
47018.351991415,247091809663941,,
47019.7535912991,251437952508914,,
47021.088180542,255344694962426,,
47022.4494431019,250183653848735,,
47023.8741903305,250334349621136,,
47025.3424153328,253501175019933,,
47026.7605805397,255389265961277,,
47028.2120044231,256944961890551,,
47029.5966644287,257285891988274,,
47031.0482258797,254710946261775,,
47032.4762547016,252180516369889,,
47033.9177231789,255414329337721,,
47035.3358323574,251599095422997,,
47036.7538337708,248336469837836,,
47038.0885345936,257524906054552,,
47039.4666852951,262858515166659,,
47040.7913019657,262115004894124,,
47042.1593127251,264503132849565,,
47043.5706746578,261902755749193,,
47044.9963107109,257027865617183,,
47046.4477832317,255784884925622,,
47047.8917224407,258217815430968,,
47049.2931501865,254489737351162,,
47050.7946879864,244792048329096,,
47052.1859917641,245419014331489,,
47053.654155016,254645776068949,,
47055.0555555821,261303921555081,,
47056.4504334927,263662803577135,,
47057.8018023968,259027041739346,,
47059.1698024273,253642615213235,,
47060.5210504532,254288349573863,,
47061.9964880943,254446589318770,,
47063.4573099613,257427324723482,,
47064.8921358585,253763698313929,,
47066.3169739246,249133011400832,,
47067.8283894062,249839781801554,,
47069.2631497383,250695330279055,,
47070.698880434,250881388982487,,
47072.1403083801,253276193650523,,
47073.5918614864,257471411118607,,
47074.9923410416,257755417981793,,
47076.4771044254,260541869678737,,
47077.8787205219,263476256566843,,
47079.2633402348,256325562950484,,
47080.6147358418,257355733959537,,
47081.9660215378,262285035914589,,
47083.3274288178,262312788281043,,
47084.7864592075,259635013738962,,
47086.203592062,252764129786069,,
47087.6817576885,249889204199886,,
47089.1000108719,252443510733574,,
47090.5348525047,254370521446750,,
47091.9928524494,255555979839149,,
47093.4542500973,255685906094930,,
47094.8055620194,251626195925189,,
47096.2237122059,252160083903109,,
47097.5651035309,254900857535150,,
47098.9598333836,,,
47100.3011345863,253248170927892,,
47101.7021379471,247723054104483,,
47103.1212587357,250121214392442,,
47104.5987958908,252251702160276,,
47106.0069167614,248570843283035,,
47107.4416389465,247125600775182,,
47108.8371493816,248284594614922,,
47110.2879533768,251141696326560,,
47111.6626083851,254616998315507,,
47113.0739972591,261202383208304,,
47114.4421057701,261486769357128,,
47115.8834440708,256842612920497,,
47117.2615220547,258130121126233,,
47118.7632014752,258282161120594,,
47120.172257185,258273265865477,,
47121.6233181954,260259672011998,,
47123.0573103428,254288174705627,,
47124.4753735066,252976807774883,,
47125.9103002548,260148210453997,,
47127.4050593376,259288610992647,,
47128.8897864819,257924588920646,,
47130.3080985546,257239510301785,,
47131.8170368671,257055329800733,,
47133.3186573982,253717341353463,,
47134.7190937996,250823351507055,,
47136.1140573025,255682084148694,,
47137.4651944637,265134418500693,,
47138.8732426167,269489523999308,,
47140.2245993614,263436736324056,,
47141.676063776,255972952969395,,
47143.1041896343,250045469013119,,
47144.5957531929,249329956186627,,
47146.0742111206,249822569868063,,
47147.5153882504,256003943617425,,
47149.0669026375,,,
47150.4949510098,256941774732615,,
47152.0198173523,259837805752885,,
47153.5814678669,257003747879266,,
47155.0169301033,251125228882154,,
47156.4410545826,253843725353910,,
47157.8923389912,253834484411661,,
47159.3371822834,256043346370074,,
47160.7886421681,260970824248553,,
47162.1735255718,255559156677240,,
47163.5480465889,247720991683331,,
47164.9327535629,249932820152301,,
47166.3108518124,254055166863686,,
47167.7035224438,248886827886649,,
47169.0869636536,244811639438884,,
47170.4984982014,247327735564410,,
47171.9399113655,245700676935716,,
47173.4413490295,246879332409959,,
47174.8362343311,250262409510299,,
47176.3211066723,247636464631365,,
47177.7291066647,254155277647335,,
47179.0636868477,265972628233630,,
47180.4083564282,268480070352342,,
47181.8098530769,260196185090887,,
47183.2012355328,252859065192596,,
47184.6025516987,254824156303242,,
47185.9972162247,263749078272001,,
47187.4653718472,271553163868531,,
47188.9336178303,267742761721763,,
47190.3424730301,263636348432791,,
47191.7439589501,259262888914740,,
47193.2879469395,255824397453426,,
47194.7187678814,254237813209762,,
47196.2142088413,255684535729889,,
47197.60907197,253390802782954,,
47199.1007289887,249098272819081,,
47200.4963414669,258383754784168,,
47201.9033801556,266167578341827,,
47203.338896513,260642840746644,,
47204.8003535271,252324779516226,,
47206.2175695896,249044916234194,,
47207.6592264175,250103160585607,,
47208.9936792851,249704887204529,,
47210.3951501846,251472466759050,,
47211.7632391453,253761958618841,,
47213.2647628784,256137871531332,,
47214.7336189747,264489892559949,,
47216.1675951481,256674025087434,,
47217.5361082554,253283414845043,,
47218.9804947376,264943599635086,,
47220.3152489662,268125023498225,,
47221.67314291,257704534566216,,
47223.0746393204,251963752792560,,
47224.4771933556,251658825415773,,
47225.8785686493,249786067823302,,
47227.3121848106,256718551044472,,
47228.7235593796,258542243617957,,
47230.2150101662,255883281222310,,
47231.5831358433,249587173851850,,
47233.3742909432,250591392872123,,
47234.7863101959,259622715328896,,
47236.181068182,258443179019155,,
47237.5157601833,253779952220183,,
47238.9171583653,256399571015075,,
47240.2684257031,253663567271733,,
47241.6699597836,251555367279905,,
47243.144796133,254829889449854,,
47244.5728619099,256040744509666,,
47246.0143377781,258145417080474,,
47247.5491704941,259188746295315,,
47249.0339012146,256008392638456,,
47250.469889164,254655051458168,,
47251.8870522976,258730948269902,,
47253.3223745823,258073481593555,,
47254.7162871361,251762041034889,,
47256.1077392101,252701144662263,,
47257.519143343,251494118659923,,
47258.9205245972,253844038292794,,
47260.2953498364,259240416611139,,
47261.7301812172,258547782538696,,
47263.1481893063,256902976620627,,
47264.5830247402,256193782779083,,
47265.9511637688,258503127073522,,
47267.4792714119,255293478871336,,
47268.8708341122,254705139951414,,
47270.305421114,259662684307991,,
47271.7334289551,259195561147239,,
47273.0747675896,256371647346775,,
47274.4762454033,257300822709407,,
47275.9042861462,258696744730357,,
47277.3791909218,252369837673754,,
47278.8739016056,253383565015456,,
47280.2820091248,255397491137228,,
47281.693557024,262940839558249,,
47283.0849192143,264759648716453,,
47284.4795665741,261712038474639,,
47285.8144590855,257683055702431,,
47287.2491166592,252371982404571,,
47288.5903980732,248372273795760,,
47289.9684820175,247975700456875,,
47291.3698182106,250737259927362,,
47292.8046898842,251631966813025,,
47294.2229118347,251976434238769,,
47295.647330761,247456392887240,,
47297.1256258488,249303009384683,,
47298.5437531471,252610126082590,,
47299.9185442925,246137255682746,,
47301.2864866257,249101802274120,,
47302.6812722683,253741332271192,,
47304.0392386913,256237920585341,,
47305.4172875881,257822984398504,,
47306.8930678368,261936492315887,,
47308.477707386,254616072060331,,
47309.9061431885,245536326105198,,
47311.36333251,250938593722226,,
47312.7489023209,255241788206539,,
47314.1760706902,261655558287016,,
47315.577545166,261191826907134,,
47317.0290994644,257518482390167,,
47318.4204075337,250646698408156,,
47319.8895673752,249711194273955,,
47321.2399222851,247877971602730,,
47322.5746304989,251409743008071,,
47323.9259669781,255798123071423,,
47325.3607008457,253142185958921,,
47326.8221991062,253991472519527,,
47328.2804424763,259498069496531,,
47329.6818048954,267061728061422,,
47331.1339957714,260667380827978,,
47332.5854005814,256282197919778,,
47334.0195028782,256866489846793,,
47335.4886806011,258321669946136,,
47336.9556570053,264485196306512,,
47338.3737604618,265206161427985,,
47339.8252077103,263104252275601,,
47341.2200722694,254381184008775,,
47342.6389074326,250705205433676,,
47344.022755146,252005289713992,,
47345.3908143044,250893117702148,,
47346.7821671963,254489412922522,,
47348.1502969265,257473628453965,,
47349.4951121807,259308992280939,,
47350.8797395229,259789625345876,,
47352.3068096638,258709741716217,,
47353.7158334255,255011851282950,,
47355.1172697544,253123262484237,,
47356.6087887287,252822708531880,,
47358.0277495384,251920040003752,,
47359.4449081421,260589645742404,,
47360.8062875271,268453857222422,,
47362.1743447781,258947605622420,,
47363.5820803642,251969224663901,,
47364.9604825974,247008164088527,,
47366.4020700455,247246369485806,,
47367.8710730076,254360472648645,,
47369.3551135063,257865071456817,,
47370.7899115086,258513716323594,,
47372.207767725,253584456530713,,
47373.6192016602,252518330084645,,
47375.0273461342,255611393710462,,
47376.4956245422,252145556094805,,
47377.8968305588,248179432409132,,
47379.3158566952,242643601929796,,
47380.8098545075,247290304329016,,
47382.2179124355,258816611331574,,
47383.552652359,260931659244619,,
47384.9139380455,256262798269852,,
47386.2819283009,254501289778184,,
47387.6332745552,261202003718038,,
47388.9579331875,261895993275157,,
47390.3927299976,258982007133519,,
47391.8042035103,259548483496373,,
47393.1789758205,258170378848519,,
47394.5902450085,257026761202714,,
47396.0817854405,257347801641213,,
47397.4767138958,253818197118924,,
47398.9112734795,245962570415604,,
47400.3461859226,247561063212138,,
47401.7040991783,252183209201809,,
47403.0656812191,251284797496098,,
47404.4170591831,249189281041473,,
47405.7916674614,249845059234435,,
47407.1863670349,249229430369978,,
47408.610874176,252233598776986,,
47410.0558030605,256622481569440,,
47411.4572894573,256809632724302,,
47412.9086866379,252952288577509,,
47414.3511817455,250405111799791,,
47415.8350849152,249370215929261,,
47417.2864394188,253866280786854,,
47418.6878201962,261951013197502,,
47420.0225148201,264407947558227,,
47421.4239842892,266049317147465,,
47422.7519922257,264976457508172,,
47424.1100685597,263223746490882,,
47425.5280075073,262460345842235,,
47426.9628717899,264096169788878,,
47428.4913628101,261246049686987,,
47429.9101305008,252679713130455,,
47431.3340630531,247499579548794,,
47432.7854371071,251028873943041,,
47434.2301397324,253705780929544,,
47436.0545723438,246143755053319,,
47437.4333312512,243643119698606,,
47438.8181426525,246755648867338,,
47440.1594343185,253418425428970,,
47441.554125309,257652896620753,,
47442.9389541149,255866242166058,,
47444.3303923607,255368695409904,,
47445.8264636993,255462335622460,,
47447.2668437958,264144287090679,,
47448.8521864414,265778244428309,,
47450.2298009396,255221946116557,,
47451.6309695244,248975820453873,,
47453.0899922848,250607282978086,,
47454.5239818096,262085280786796,,
47455.9253814221,259299082714667,,
47457.3435337544,253057099435460,,
47458.854953289,257131866296802,,
47460.2228972912,258388455151042,,
47461.590991497,258516473158783,,
47462.9423737526,258914999984646,,
47464.317070961,257834443547833,,
47465.6784799099,260782529712795,,
47467.0373725891,257366462957968,,
47468.4714438915,250708653029624,,
47469.8893520832,248257476400328,,
47471.2903892994,252912112666525,,
47472.6921737194,255667875240014,,
47474.1202559471,252392537930068,,
47475.561674118,248770960973244,,
47476.9129869938,248090477023163,,
47478.3311297894,247669961353828,,
47479.733455658,246826732471999,,
47481.1341106892,250424116523293,,
47482.5620718002,259621851053951,,
47483.9534709454,256551032998355,,
47485.3548746109,255231369085634,,
47486.7398114204,259931826636228,,
47488.1753115654,262230461565467,,
47489.6927013397,259797064774614,,
47491.1039953232,254420759582521,,
47492.5721523762,257319487420263,,
47494.0402028561,261921347612689,,
47495.4918372631,258304862743678,,
47496.8999171257,256061271328101,,
47498.2779335976,252874480501112,,
47499.6192176342,254347197487794,,
47500.9972195625,257559981312533,,
47502.4153249264,257899280100775,,
47503.8404297829,260892597233097,,
47505.2682180405,258113555232559,,
47506.7096502781,259861081320288,,
47508.1377706528,260868323818635,,
47509.5391461849,263599597113617,,
47510.9305634499,268919654447451,,
