Timestamp,Elapsed Time (s),Rxy_X,Rxy_Y,Ryx_X,Ryx_Y,Rxx_X,Rxx_Y,Sample_Stage,Input_B,Magnet_Stage,Arm,CCR_2nd_Stage,CCR_1st_Stage,Rad_Stage,reference,Field (T),LED_ON
2024-05-02T22:50:01.684969,21837.624406576157,0.0005514050794138494,-4.832189241024998e-06,-0.0005313561154444622,4.376930647861159e-06,0.0006860640420608525,-5.15063618830789e-06,295.0,0.0,3.6922,137.569,3.2874,33.4624,42.1154,0.0,1.00013,True
2024-05-02T22:50:02.514512,21838.469917535782,0.0005509309882093836,-4.647501053039941e-06,-0.0005316416902938577,4.295532163946565e-06,0.0006859916967305212,-5.350418784943531e-06,295.0,0.0,3.6933,137.569,3.2841,33.4624,42.1154,0.0,1.00013,True
2024-05-02T22:50:03.384988,21839.325403928757,0.000550564402306289,-4.594583760418454e-06,-0.0005318179631910721,4.428827407019195e-06,0.0006859150436513387,-5.420323727666869e-06,294.999,0.0,3.6908,137.569,3.287,33.4623,42.1157,0.0,1.00013,True
2024-05-02T22:50:04.204534,21840.151926755905,0.0005506419410953912,-4.751852200116969e-06,-0.0005316425415457136,4.6966255597394514e-06,0.0006860022373137839,-5.229105873287312e-06,295.0,0.0,3.692,137.569,3.2957,33.4635,42.1157,0.0,1.00013,True
2024-05-02T22:50:05.005053,21840.952465057373,0.0005508485885431142,-5.324673813304686e-06,-0.0005316342989172949,4.721841127853078e-06,0.0006859999300402716,-5.037845983685405e-06,295.001,0.0,3.6932,137.569,3.3087,33.4645,42.1158,0.0,1.00013,True
2024-05-02T22:50:05.824600,21841.772991657257,0.0005508642145223267,-6.035072268514989e-06,-0.0005317689838241995,4.421464628690479e-06,0.0006858924075732118,-5.092630519269225e-06,295.0,0.0,3.6936,137.569,3.3219,33.4652,42.1158,0.0,1.00013,True
2024-05-02T22:50:06.634370,21842.589756965637,0.0005508923687633403,-5.957544446258978e-06,-0.0005317763124667726,4.281079652592523e-06,0.0006859089817265098,-5.303718664199923e-06,295.001,0.0,3.6943,137.569,3.3304,33.4653,42.1157,0.0,1.00013,True
2024-05-02T22:50:07.474969,21843.42537879944,0.0005509620362947588,-5.795231808986078e-06,-0.000531684070621059,4.232421340542455e-06,0.0006859822547173407,-5.331674139904792e-06,295.0,0.0,3.6923,137.569,3.3343,33.4653,42.1161,0.0,1.00013,True
2024-05-02T22:50:08.344918,21844.300325870514,0.0005515162553889879,-5.668053993838077e-06,-0.0005314397433205656,4.251287434094851e-06,0.0006860400075750706,-5.283794410245191e-06,295.0,0.0,3.6929,137.569,3.3301,33.4651,42.1163,0.0,1.00013,True
2024-05-02T22:50:09.184963,21845.127465248108,0.0005514274874522397,-5.730524605771457e-06,-0.0005315200141636214,4.3518975964358535e-06,0.0006858622871769985,-5.305920423163119e-06,295.0,0.0,3.6912,137.569,3.3214,33.4646,42.1163,0.0,1.00013,True
